"","year","track","artist","track_title","line","lyric","decade"
"6687","2010","""Halo""","Beyoncé","Halo",13,"Everywhere I'm lookin' now","2010s"
"6688","2010","""Halo""","Beyoncé","Halo",14,"I'm surrounded by your embrace","2010s"
"6689","2010","""Halo""","Beyoncé","Halo",15,"Baby, I can see your halo","2010s"
"6690","2010","""Halo""","Beyoncé","Halo",16,"You know you're my savin' grace","2010s"
"6691","2010","""Halo""","Beyoncé","Halo",17,"You're everything I need and more","2010s"
"6692","2010","""Halo""","Beyoncé","Halo",18,"It's written all over your face","2010s"
"6693","2010","""Halo""","Beyoncé","Halo",19,"Baby, I can feel your halo","2010s"
"6694","2010","""Halo""","Beyoncé","Halo",20,"Pray it won't fade away","2010s"
"6695","2010","""Halo""","Beyoncé","Halo",21,"I can feel your halo, halo, halo","2010s"
"6696","2010","""Halo""","Beyoncé","Halo",22,"I can see your halo, halo, halo","2010s"
"6697","2010","""Halo""","Beyoncé","Halo",23,"I can feel your halo, halo, halo","2010s"
"6698","2010","""Halo""","Beyoncé","Halo",24,"I can see your halo, halo","2010s"
"6699","2010","""Halo""","Beyoncé","Halo",25,"Halo","2010s"
"6700","2010","""Halo""","Beyoncé","Halo",26,"Hit me like a ray of sun","2010s"
"6701","2010","""Halo""","Beyoncé","Halo",27,"Burnin' through my darkest night","2010s"
"6702","2010","""Halo""","Beyoncé","Halo",28,"You're the only one that I want","2010s"
"6703","2010","""Halo""","Beyoncé","Halo",29,"Think I'm addicted to your light","2010s"
"6704","2010","""Halo""","Beyoncé","Halo",30,"I swore I'd never fall again","2010s"
"6705","2010","""Halo""","Beyoncé","Halo",31,"But this don't even feel like fallin'Gravity can't begin","2010s"
"6706","2010","""Halo""","Beyoncé","Halo",32,"To pull me back to the ground again","2010s"
"6707","2010","""Halo""","Beyoncé","Halo",33,"It's like I've been awakened","2010s"
"6708","2010","""Halo""","Beyoncé","Halo",34,"Every rule I had you breakin'","2010s"
"6709","2010","""Halo""","Beyoncé","Halo",35,"The risk that I'm takin'","2010s"
"6710","2010","""Halo""","Beyoncé","Halo",36,"I'm never gonna shut you out","2010s"
"6711","2010","""Halo""","Beyoncé","Halo",37,"Everywhere I'm lookin' now","2010s"
"6712","2010","""Halo""","Beyoncé","Halo",38,"I'm surrounded by your embrace","2010s"
"6713","2010","""Halo""","Beyoncé","Halo",39,"Baby, I can see your halo","2010s"
"6714","2010","""Halo""","Beyoncé","Halo",40,"You know you're my savin' grace","2010s"
"6715","2010","""Halo""","Beyoncé","Halo",41,"You're everything I need and more","2010s"
"6716","2010","""Halo""","Beyoncé","Halo",42,"It's written all over your face","2010s"
"6717","2010","""Halo""","Beyoncé","Halo",43,"Baby, I can feel your halo","2010s"
"6718","2010","""Halo""","Beyoncé","Halo",44,"Pray it won't fade away","2010s"
"6719","2010","""Halo""","Beyoncé","Halo",45,"I can feel your halo, halo, halo","2010s"
"6720","2010","""Halo""","Beyoncé","Halo",46,"I can see your halo, halo, halo","2010s"
"6721","2010","""Halo""","Beyoncé","Halo",47,"I can feel your halo, halo, halo","2010s"
"6722","2010","""Halo""","Beyoncé","Halo",48,"I can see your halo, halo","2010s"
"6723","2010","""Halo""","Beyoncé","Halo",49,"I can feel your halo, halo, halo","2010s"
"6724","2010","""Halo""","Beyoncé","Halo",50,"I can see your halo, halo, halo","2010s"
"6725","2010","""Halo""","Beyoncé","Halo",51,"I can feel your halo, halo, halo","2010s"
"6726","2010","""Halo""","Beyoncé","Halo",52,"I can see your halo, halo","2010s"
"6727","2010","""Halo""","Beyoncé","Halo",53,"Halo","2010s"
"6728","2010","""Halo""","Beyoncé","Halo",54,"Halo","2010s"
"6729","2010","""Halo""","Beyoncé","Halo",55,"Ooh","2010s"
"6730","2010","""Halo""","Beyoncé","Halo",56,"Everywhere I'm lookin' now","2010s"
"6731","2010","""Halo""","Beyoncé","Halo",57,"I'm surrounded by your embrace","2010s"
"6732","2010","""Halo""","Beyoncé","Halo",58,"Baby, I can see your halo","2010s"
"6733","2010","""Halo""","Beyoncé","Halo",59,"You know you're my savin' grace","2010s"
"6734","2010","""Halo""","Beyoncé","Halo",60,"You're everything I need and more","2010s"
"6735","2010","""Halo""","Beyoncé","Halo",61,"It's written all over your face","2010s"
"6736","2010","""Halo""","Beyoncé","Halo",62,"Baby, I can feel your halo","2010s"
"6737","2010","""Halo""","Beyoncé","Halo",63,"Pray it won't fade away","2010s"
"6738","2010","""Halo""","Beyoncé","Halo",64,"I can feel your halo, halo, halo","2010s"
"6739","2010","""Halo""","Beyoncé","Halo",65,"I can see your halo, halo, halo","2010s"
"6740","2010","""Halo""","Beyoncé","Halo",66,"I can feel your halo, halo, halo","2010s"
"6741","2010","""Halo""","Beyoncé","Halo",67,"I can see your halo, halo","2010s"
"6742","2010","""Halo""","Beyoncé","Halo",68,"Halo, oh oh","2010s"
"6743","2010","""Halo""","Beyoncé","Halo",69,"I can feel your halo, halo, halo","2010s"
"6744","2010","""Halo""","Beyoncé","Halo",70,"I can see your halo, halo, halo","2010s"
"6745","2010","""Halo""","Beyoncé","Halo",71,"I can feel your halo, halo, halo","2010s"
"6746","2010","""Halo""","Beyoncé","Halo",72,"I can see your halo, halo","2010s"
"6747","2010","""Halo""","Beyoncé","Halo",73,"Halo","2010s"
"6748","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",1,"I got a feelin'","2010s"
"6749","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",2,"That tonight's gonna be a good night","2010s"
"6750","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",3,"That tonight's gonna be a good night","2010s"
"6751","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",4,"That tonight's gonna be a good, good night","2010s"
"6752","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",5,"A feelin'","2010s"
"6753","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",6,"That tonight's gonna be a good night","2010s"
"6754","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",7,"That tonight's gonna be a good night","2010s"
"6755","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",8,"That tonight's gonna be a good, good night","2010s"
"6756","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",9,"A feelin' (Wooh-ooh)","2010s"
"6757","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",10,"That tonight's gonna be a good night","2010s"
"6758","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",11,"That tonight's gonna be a good night","2010s"
"6759","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",12,"That tonight's gonna be a good, good night","2010s"
"6760","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",13,"A feelin' (Wooh-ooh)","2010s"
"6761","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",14,"That tonight's gonna be a good night","2010s"
"6762","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",15,"That tonight's gonna be a good night","2010s"
"6763","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",16,"That tonight's gonna be a good, good night (Fee-)","2010s"
"6764","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",17,"Tonight's the night, let's live it up","2010s"
"6765","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",18,"I got my money, let's spend it up (Fee-)","2010s"
"6766","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",19,"Go out and smash it like, ""Oh, my God!""","2010s"
"6767","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",20,"Jump out that sofa, let's kick it off (Fee-)","2010s"
"6768","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",21,"I know that we'll have a ball","2010s"
"6769","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",22,"If we get down, and go out, and just lose it all","2010s"
"6770","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",23,"I feel stressed out, I wanna let it go","2010s"
"6771","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",24,"Let's go way out, spaced out, and losin' all control","2010s"
"6772","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",25,"Fill up my cup, mazel tov","2010s"
"6773","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",26,"Look at her dancing, just take it off (Fee-)","2010s"
"6774","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",27,"Let's paint the town, we'll shut it down","2010s"
"6775","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",28,"Let's burn the roof and then we'll do it again (Fee-)","2010s"
"6776","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",29,"Let's do it, let's do it, let's do it, let's do it","2010s"
"6777","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",30,"And do it, and do it, let's live it up","2010s"
"6778","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",31,"And do it, and do it, and do it, do it, do it","2010s"
"6779","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",32,"Let's do it, let's do it, let's do it","2010s"
"6780","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",33,"'Cause I got a feelin' (Wooh-ooh)","2010s"
"6781","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",34,"That tonight's gonna be a good night","2010s"
"6782","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",35,"That tonight's gonna be a good night","2010s"
"6783","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",36,"That tonight's gonna be a good, good night","2010s"
"6784","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",37,"A feelin' (Wooh-ooh)","2010s"
"6785","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",38,"That tonight's gonna be a good night","2010s"
"6786","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",39,"That tonight's gonna be a good night","2010s"
"6787","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",40,"That tonight's gonna be a good, good night (Fee-)","2010s"
"6788","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",41,"Tonight's that night (Hey), let's live it up (Let's live it up)","2010s"
"6789","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",42,"I got my money (My pay), let's spend it up (Let's spend it up)","2010s"
"6790","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",43,"Go out and smash it (Smash it) like, ""Oh, my God!"" (Like, ""Oh, my God!"")","2010s"
"6791","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",44,"Jump out that sofa (Come on), let's kick it off","2010s"
"6792","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",45,"Fill up my cup (Drank), mazel tov (l'chaim)","2010s"
"6793","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",46,"Look at her dancing (Move it, move it), just take it off","2010s"
"6794","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",47,"Let's paint the town (Paint the town), we'll shut it down (Shut it down)","2010s"
"6795","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",48,"Let's burn the roof and then we'll do it again","2010s"
"6796","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",49,"Let's do it, let's do it, let's do it, let's do it","2010s"
"6797","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",50,"And do it, and do it, let's live it up","2010s"
"6798","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",51,"And do it, and do it, and do it, do it, do it","2010s"
"6799","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",52,"Let's do it, let's do it, let's do it, do it, do it, do it","2010s"
"6800","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",53,"Here we come, here we go, we gotta rock...","2010s"
"6801","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",54,"Easy come, easy go, now we on top...","2010s"
"6802","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",55,"Fill the shot, body rock, rock it don't stop...","2010s"
"6803","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",56,"Round and round, up and down, around the clock...Monday, Tuesday, Wednesday and Thursday (Do it)","2010s"
"6804","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",57,"Friday, Saturday, Saturday to Sunday (Do it)","2010s"
"6805","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",58,"Weekend get get get with us, you know what we say","2010s"
"6806","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",59,"Party every day, p-p-p-party every day","2010s"
"6807","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",60,"And I'm feelin' (Wooh-ooh)","2010s"
"6808","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",61,"That tonight's gonna be a good night","2010s"
"6809","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",62,"That tonight's gonna be a good night","2010s"
"6810","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",63,"That tonight's gonna be a good, good night","2010s"
"6811","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",64,"A feelin' (Wooh-ooh)","2010s"
"6812","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",65,"That tonight's gonna be a good night","2010s"
"6813","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",66,"That tonight's gonna be a good night","2010s"
"6814","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",67,"That tonight's gonna be a good, good night","2010s"
"6815","2010","""I Gotta Feeling""","The Black Eyed Peas","I Gotta Feeling",68,"(Woo-hoo)","2010s"
"6816","2010","""Poker Face""","Lady Gaga","Poker Face",1,"Mum mum mum mah","2010s"
"6817","2010","""Poker Face""","Lady Gaga","Poker Face",2,"Mum mum mum mah","2010s"
"6818","2010","""Poker Face""","Lady Gaga","Poker Face",3,"Mum mum mum mah","2010s"
"6819","2010","""Poker Face""","Lady Gaga","Poker Face",4,"Mum mum mum mah","2010s"
"6820","2010","""Poker Face""","Lady Gaga","Poker Face",5,"Mum mum mum mah","2010s"
"6821","2010","""Poker Face""","Lady Gaga","Poker Face",6,"I wanna hold 'em like they do in Texas, please","2010s"
"6822","2010","""Poker Face""","Lady Gaga","Poker Face",7,"Fold 'em, let 'em hit me, raise it; baby, stay with me (I love it)","2010s"
"6823","2010","""Poker Face""","Lady Gaga","Poker Face",8,"Love game intuition, play the cards with spades to start","2010s"
"6824","2010","""Poker Face""","Lady Gaga","Poker Face",9,"And after he's been hooked, I'll play the one that's on his heart","2010s"
"6825","2010","""Poker Face""","Lady Gaga","Poker Face",10,"Oh, oh-oh, oh, oh","2010s"
"6826","2010","""Poker Face""","Lady Gaga","Poker Face",11,"Oh oh oh oh, oh oh","2010s"
"6827","2010","""Poker Face""","Lady Gaga","Poker Face",12,"I'll get him hot, show him what I've got","2010s"
"6828","2010","""Poker Face""","Lady Gaga","Poker Face",13,"Oh, oh-oh, oh, oh","2010s"
"6829","2010","""Poker Face""","Lady Gaga","Poker Face",14,"Oh oh oh oh, oh oh","2010s"
